quartile,mean_profit,lambda_may
0.1,-3905.5610097751814,0
0.1,-3904.5598431634385,0
0.1,-3904.86789442859,0
0.1,-3905.63802259147,0
0.1,-3904.4828303471504,0
0.1,-3905.1759456937425,0
0.1,-3905.4069841426062,0
0.1,-4011.8961534867653,0
0.1,-3904.8678944285903,0
0.1,-4011.897042529672,0
0.1,-3905.0219200611655,0
0.1,-3905.098932877454,0
0.1,-4011.8957053871177,0
0.1,-3904.8678944285903,0
0.1,-3904.9449072448783,0
0.1,-3904.7908816123017,0
0.1,-3905.1759456937416,0
0.1,-3904.7138687960137,0
0.1,-3905.0219200611664,0
0.1,-3905.1759456937416,0
0.1,-3904.405817530863,0
0.1,-3905.5610097751814,0
0.1,-4011.8941669656724,0
0.1,-3905.175945693742,0
0.1,-3905.0989328774535,0
0.1,-3904.8678944285907,0
0.1,-3905.5610097751814,0
0.1,-4011.897042529672,0
0.1,-3904.9449072448783,0
0.1,-3905.6380225914695,0
0.1,-3905.4069841426062,0
0.1,-4011.8940399228995,0
0.1,-3904.790881612302,0
0.1,-3905.715035407758,0
0.1,-3905.792048224046,0
0.1,-3904.7908816123017,0
0.1,-3904.6368559797256,0
0.1,-3904.328804714574,0
0.1,-4011.8957053871177,0
0.1,-3904.7138687960137,0
0.1,-3904.86789442859,0
0.1,-3905.9460738566218,0
0.1,-3904.4828303471504,0
0.1,-3904.6368559797256,0
0.1,-3905.0219200611664,0
0.1,-3905.561009775182,0
0.1,-3904.6368559797265,0
0.1,-4011.856592243641,0
0.1,-3904.6368559797256,0
0.1,-3905.175945693742,0
0.1,-3905.175945693742,0
0.1,-3905.0219200611664,0
0.1,-3905.63802259147,0
0.1,-3905.715035407758,0
0.1,-4011.897042529672,0
0.1,-3904.7138687960137,0
0.1,-3904.251791898286,0
0.1,-4011.8957053871177,0
0.1,-4011.897042529672,0
0.1,-3904.9449072448774,0
0.1,-3904.8678944285903,0
0.1,-3905.0219200611664,0
0.1,-3904.3288047145743,0
0.1,-3904.5598431634376,0
0.1,-3905.098932877454,0
0.1,-4011.895984633057,0
0.1,-3904.5598431634376,0
0.1,-4011.892831059121,0
0.1,-3905.1759456937416,0
0.1,-4011.8961534867653,0
0.1,-4011.855127152966,0
0.1,-3904.8678944285903,0
0.1,-3905.483996958894,0
0.1,-3904.9449072448783,0
0.1,-3904.790881612302,0
0.1,-4011.8961534867653,0
0.1,-3905.0219200611664,0
0.1,-4011.855127152966,0
0.1,-3905.5610097751814,0
0.1,-3904.5598431634376,0
0.1,-3904.86789442859,0
0.1,-3904.09776626571,0
0.1,-3904.6368559797265,0
0.1,-3905.0989328774535,0
0.1,-3904.5598431634376,0
0.1,-3904.3288047145743,0
0.1,-3905.8690610403337,0
0.1,-3904.4058175308624,0
0.1,-3905.4839969588934,0
0.1,-3904.9449072448783,0
0.1,-3904.713868796014,0
0.1,-3906.02308667291,0
0.1,-3904.790881612302,0
0.1,-3905.9460738566218,0
0.1,-3904.1747790819977,0
0.1,-3904.6368559797265,0
0.1,-3904.6368559797256,0
0.1,-3905.329971326318,0
0.1,-3904.4828303471504,0
0.1,-3904.790881612302,0
0.2,-4011.891988087842,0
0.2,-4011.882812858312,0
0.2,-3904.9449072448774,0
0.2,-3905.4839969588934,0
0.2,-3904.09776626571,0
0.2,-3905.175945693742,0
0.2,-3904.9449072448774,0
0.2,-3904.9449072448783,0
0.2,-3904.9449072448783,0
0.2,-4011.882812858312,0
0.2,-3904.020753449422,0
0.2,-4011.887182787017,0
0.2,-4011.897042529672,0
0.2,-3905.4069841426053,0
0.2,-3905.0989328774535,0
0.2,-3904.86789442859,0
0.2,-3905.5610097751824,0
0.2,-3904.5598431634376,0
0.2,-3905.2529585100297,0
0.2,-3906.02308667291,0
0.2,-3905.25295851003,0
0.2,-3905.329971326318,0
0.2,-3905.0219200611664,0
0.2,-3904.020753449422,0
0.2,-4011.897892147017,0
0.2,-3904.251791898286,0
0.2,-3905.1759456937416,0
0.2,-3904.790881612302,0
0.2,-3905.25295851003,0
0.2,-4011.877731383632,0
0.2,-4011.887182787017,0
0.2,-3905.3299713263186,0
0.2,-4011.877731383632,0
0.2,-4011.877731383632,0
0.2,-3905.715035407758,0
0.2,-3905.098932877454,0
0.2,-3904.5598431634376,0
0.2,-3904.3288047145743,0
0.2,-3905.2529585100306,0
0.2,-3904.1747790819977,0
0.2,-4011.877731383632,0
0.2,-3904.09776626571,0
0.2,-3905.6380225914695,0
0.2,-3904.790881612302,0
0.2,-3904.7138687960137,0
0.2,-3904.405817530862,0
0.2,-3904.09776626571,0
0.2,-3904.0207534494225,0
0.2,-3904.9449072448774,0
0.2,-3904.86789442859,0
0.2,-3904.6368559797256,0
0.2,-3904.7908816123017,0
0.2,-3904.4828303471504,0
0.2,-3905.715035407757,0
0.2,-4011.884545804076,0
0.2,-3904.405817530862,0
0.2,-3904.6368559797265,0
0.2,-3904.6368559797265,0
0.2,-4011.884545804076,0
0.2,-4011.8975456311405,0
0.2,-3904.328804714574,0
0.2,-4011.884545804076,0
0.2,-4011.897042529672,0
0.2,-3905.098932877454,0
0.2,-3905.1759456937416,0
0.2,-4011.900381621218,0
0.2,-3905.792048224045,0
0.2,-4011.884545804076,0
0.2,-4011.89178267816,0
0.2,-3903.943740633134,0
0.2,-3905.8690610403337,0
0.2,-3904.405817530862,0
0.2,-4011.887182787017,0
0.2,-3905.3299713263186,0
0.2,-4011.891988087842,0
0.2,-3905.0989328774535,0
0.2,-3904.4828303471504,0
0.2,-4011.89178267816,0
0.2,-4011.884545804076,0
0.2,-3904.405817530862,0
0.2,-3904.09776626571,0
0.2,-3904.7908816123017,0
0.2,-4011.897421356387,0
0.2,-4011.897421356387,0
0.2,-4011.897042529672,0
0.2,-4011.884545804076,0
0.2,-3904.7138687960137,0
0.2,-3905.715035407757,0
0.2,-3906.100099489198,0
0.2,-4011.89178267816,0
0.2,-3904.8678944285903,0
0.2,-4011.89178267816,0
0.2,-3906.7162020195024,0
0.2,-3905.792048224046,0
0.2,-3905.0219200611655,0
0.2,-3905.0219200611655,0
0.2,-3904.6368559797256,0
0.2,-3905.6380225914695,0
0.2,-3905.098932877454,0
0.2,-4011.8975456311405,0
0.3,-3905.4069841426053,0
0.3,-3905.25295851003,0
0.3,-3904.9449072448783,0
0.3,-3904.0207534494225,0
0.3,-4011.9141187135783,0
0.3,-3904.328804714574,0
0.3,-3904.405817530862,0
0.3,-3904.86789442859,0
0.3,-4011.9077975556766,0
0.3,-4011.8960969544532,0
0.3,-3903.866727816846,0
0.3,-3904.86789442859,0
0.3,-4011.882032626591,0
0.3,-3904.251791898286,0
0.3,-3904.7138687960137,0
0.3,-3904.6368559797256,0
0.3,-3904.713868796014,0
0.3,-3905.175945693742,0
0.3,-4011.882032626591,0
0.3,-3904.251791898286,0
0.3,-3904.9449072448783,0
0.3,-3903.866727816846,0
0.3,-3905.4069841426067,0
0.3,-4011.910307435431,0
0.3,-3904.4058175308624,0
0.3,-4011.899363342866,0
0.3,-3905.715035407758,0
0.3,-3905.8690610403337,0
0.3,-3904.020753449422,0
0.3,-4011.899363342866,0
0.3,-3904.713868796014,0
0.3,-4011.858372964858,0
0.3,-3905.561009775182,0
0.3,-3903.635689367982,0
0.3,-3904.48283034715,0
0.3,-4011.8770160701333,0
0.3,-4011.8770160701333,0
0.3,-4011.882032626591,0
0.3,-4011.910307435431,0
0.3,-3905.4069841426067,0
0.3,-3904.1747790819986,0
0.3,-3905.25295851003,0
0.3,-3904.6368559797256,0
0.3,-4011.9141187135783,0
0.3,-3905.2529585100297,0
0.3,-4011.911432001005,0
0.3,-3905.6380225914695,0
0.3,-4011.8770160701333,0
0.3,-3905.8690610403337,0
0.3,-3904.5598431634376,0
0.3,-4011.899363342866,0
0.3,-3904.9449072448774,0
0.3,-3904.6368559797265,0
0.3,-3905.6380225914695,0
0.3,-3905.25295851003,0
0.3,-4011.899363342866,0
0.3,-3904.3288047145743,0
0.3,-4011.9141187135783,0
0.3,-3904.6368559797265,0
0.3,-4011.8770160701333,0
0.3,-3905.098932877454,0
0.3,-3905.483996958894,0
0.3,-3905.098932877454,0
0.3,-4011.882032626591,0
0.3,-3905.483996958894,0
0.3,-3905.25295851003,0
0.3,-3904.7908816123017,0
0.3,-4011.8960969544532,0
0.3,-3904.9449072448774,0
0.3,-3905.175945693742,0
0.3,-3904.0977662657106,0
0.3,-3904.5598431634376,0
0.3,-3904.8678944285903,0
0.3,-3905.0219200611664,0
0.3,-3905.792048224046,0
0.3,-3904.6368559797256,0
0.3,-3905.4839969588934,0
0.3,-3905.561009775182,0
0.3,-3904.7138687960137,0
0.3,-3904.713868796014,0
0.3,-3904.328804714574,0
0.3,-3904.7138687960137,0
0.3,-4011.9077975556766,0
0.3,-4011.913448294216,0
0.3,-3904.405817530862,0
0.3,-3904.4058175308624,0
0.3,-3905.0989328774535,0
0.3,-4011.8960969544532,0
0.3,-3905.63802259147,0
0.3,-3904.86789442859,0
0.3,-3905.63802259147,0
0.3,-3905.098932877454,0
0.3,-3904.790881612302,0
0.3,-3904.09776626571,0
0.3,-4011.88820080735,0
0.3,-3906.2541251217735,0
0.3,-3904.8678944285903,0
0.3,-3904.4058175308624,0
0.3,-3905.483996958894,0
0.3,-3904.6368559797265,0
0.4,-3904.020753449422,0
0.4,-4011.911292035962,0
0.4,-4011.844252434408,0
0.4,-3904.7138687960137,0
0.4,-3904.48283034715,0
0.4,-4011.8232075426645,0
0.4,-4011.8813214920015,0
0.4,-3905.1759456937416,0
0.4,-3904.8678944285903,0
0.4,-3904.3288047145743,0
0.4,-3905.0219200611655,0
0.4,-4011.868724670941,0
0.4,-3905.021920061167,0
0.4,-3904.6368559797256,0
0.4,-3905.098932877454,0
0.4,-3904.4828303471504,0
0.4,-3903.7127021842703,0
0.4,-3905.1759456937416,0
0.4,-4011.868724670941,0
0.4,-3905.021920061167,0
0.4,-3904.2517918982867,0
0.4,-4011.876223742097,0
0.4,-3905.25295851003,0
0.4,-3905.4069841426053,0
0.4,-3904.6368559797256,0
0.4,-3904.405817530862,0
0.4,-3905.0989328774535,0
0.4,-3905.0219200611655,0
0.4,-3904.5598431634385,0
0.4,-3904.48283034715,0
0.4,-3905.25295851003,0
0.4,-3905.792048224046,0
0.4,-3904.2517918982867,0
0.4,-3904.713868796014,0
0.4,-4011.813773597847,0
0.4,-4011.844252434408,0
0.4,-3905.0219200611655,0
0.4,-3904.1747790819986,0
0.4,-3905.7150354077585,0
0.4,-3904.9449072448774,0
0.4,-3905.8690610403332,0
0.4,-3904.251791898286,0
0.4,-3905.2529585100306,0
0.4,-3905.25295851003,0
0.4,-3905.3299713263173,0
0.4,-3904.5598431634385,0
0.4,-3905.0219200611664,0
0.4,-3904.7908816123017,0
0.4,-4011.908777660436,0
0.4,-3904.09776626571,0
0.4,-3904.86789442859,0
0.4,-3905.0219200611664,0
0.4,-3905.561009775182,0
0.4,-3904.7138687960137,0
0.4,-3904.48283034715,0
0.4,-4011.876701300239,0
0.4,-3904.7908816123017,0
0.4,-3904.0977662657106,0
