quartile,mean_profit,lambda_may
0.1,-4010.636868399209,0
0.1,-4010.636330191767,0
0.1,-4010.6370435042963,0
0.1,-4010.6369226037655,0
0.1,-4010.636209291236,0
0.1,-4010.636747498678,0
0.1,-4010.63638439623,0
0.1,-4010.6370435042963,0
0.1,-4010.636747498678,0
0.1,-4010.6370435042963,0
0.1,-4010.6370435042963,0
0.1,-3905.25295851003,0
0.1,-4010.636209291236,0
0.1,-4010.636868399209,0
0.1,-4010.6365052967603,0
0.1,-4010.6365052967603,0
0.1,-3905.0219200611664,0
0.1,-3904.1747790819977,0
0.1,-4010.6370435042963,0
0.1,-4010.6365052967603,0
0.1,-4010.6365052967603,0
0.1,-4010.6369226037655,0
0.1,-4010.636330191767,0
0.1,-4010.6370435042963,0
0.1,-4010.6370435042963,0
0.1,-4010.63638439623,0
0.1,-4010.636747498678,0
0.1,-4010.6365052967603,0
0.1,-4010.63638439623,0
0.1,-4010.6370435042963,0
0.1,-4010.636868399209,0
0.1,-3904.251791898286,0
0.1,-4010.6370435042963,0
0.1,-4010.636868399209,0
0.1,-4010.6365052967603,0
0.1,-4010.63638439623,0
0.1,-3904.405817530862,0
0.1,-4010.636330191767,0
0.1,-4010.6369226037655,0
0.1,-4010.6370435042963,0
0.1,-4010.63638439623,0
0.1,-4010.6370435042963,0
0.1,-4010.6369226037655,0
0.1,-4010.636330191767,0
0.1,-4010.636330191767,0
0.1,-4010.636330191767,0
0.1,-4010.6370435042963,0
0.1,-4010.6365052967603,0
0.1,-4010.63638439623,0
0.1,-4010.6365052967603,0
0.2,-4010.6341596374064,0
0.2,-4010.629418377414,0
0.2,-3904.5598431634385,0
0.2,-4010.631816382957,0
0.2,-4010.63636800017,0
0.2,-4010.6305172143007,0
0.2,-4010.631816382957,0
0.2,-4010.6297784700146,0
0.2,-4010.6337995454746,0
0.2,-3904.020753449422,0
0.2,-4010.6291548026416,0
0.2,-4010.6357443271636,0
0.2,-4010.6341596374064,0
0.2,-4010.6357443271636,0
0.2,-4010.631816382957,0
0.2,-4010.63348413328,0
0.2,-4010.63636800017,0
0.2,-4010.63636800017,0
0.2,-4010.63636800017,0
0.2,-4010.63636800017,0
0.2,-4010.6274352168143,0
0.2,-4010.6319868305577,0
0.2,-4010.633535969961,0
0.2,-3904.9449072448774,0
0.2,-4010.6344232147317,0
0.2,-4010.6326623347013,0
0.2,-4010.6344232147317,0
0.2,-4010.63636800017,0
0.2,-4010.6341596374064,0
0.2,-4010.6326623347013,0
0.2,-3905.4069841426067,0
0.2,-4010.633535969961,0
0.2,-4010.63636800017,0
0.2,-3905.4839969588947,0
0.2,-4010.6284792983392,0
0.2,-4010.631816382957,0
0.2,-3905.9460738566227,0
0.2,-4010.6291029658705,0
0.2,-4010.6311927185816,0
0.2,-4010.6274352168143,0
0.2,-4010.6284792983392,0
0.2,-3906.0230866729094,0
0.2,-4010.633124041193,0
0.2,-4010.630042046602,0
0.2,-4010.632038661922,0
0.2,-4010.631816382957,0
0.2,-4010.6364198314436,0
0.2,-4010.6341596374064,0
0.2,-4010.6326623347013,0
0.2,-4010.6297784700146,0
0.3,-4010.636865884884,0
0.3,-4010.636802019434,0
0.3,-4010.636449448886,0
0.3,-4010.6366244000214,0
0.3,-4010.6368432594195,0
0.3,-4010.63666564001,0
0.3,-4010.633828081149,0
0.3,-4010.636513314379,0
0.3,-4010.636865884884,0
0.3,-3904.4058175308624,0
0.3,-3905.561009775182,0
0.3,-4010.636802019434,0
0.3,-4010.636865884884,0
0.3,-4010.6368432594195,0
0.3,-4010.6366244000214,0
0.3,-4010.6337711173924,0
0.3,-4010.6364906889116,0
0.3,-4010.633563970817,0
0.3,-4010.6368432594195,0
0.3,-4010.6364906889116,0
0.3,-4010.6366017745618,0
0.3,-4010.636802019434,0
0.3,-4010.6338054556672,0
0.3,-4010.636313069546,0
0.3,-4010.6366909337485,0
0.3,-4010.634005700289,0
0.3,-3905.561009775182,0
0.3,-4010.63666564001,0
0.3,-4010.63666564001,0
0.3,-4010.6364906889116,0
0.3,-4010.633627836532,0
0.3,-4010.636802019434,0
0.3,-4010.6333863516807,0
0.3,-4010.6366909337485,0
0.3,-4010.6366244000214,0
0.3,-4010.636802019434,0
0.3,-4010.636802019434,0
0.3,-3904.48283034715,0
0.3,-4010.633563970817,0
0.3,-4010.6368432594195,0
0.3,-4010.634005700289,0
0.3,-4010.6334528885186,0
0.3,-4010.63666564001,0
0.3,-4010.6366909337485,0
0.3,-4010.636865884884,0
0.3,-4010.6336531330985,0
0.3,-4010.6366909337485,0
0.3,-4010.636865884884,0
0.3,-4010.634005700289,0
0.3,-3905.3299713263173,0
0.4,-4010.6370435042963,0
0.4,-4010.6370435042963,0
0.4,-3904.7908816123017,0
0.4,-4010.63652002695,0
0.4,-4010.6358505055387,0
0.4,-4010.6674525450126,0
0.4,-4010.6358505055387,0
0.4,-4010.6703281059813,0
0.4,-4010.6683260997547,0
0.4,-4010.6328674832207,0
0.4,-4010.666690765684,0
0.4,-4010.6703281059813,0
0.4,-4010.6368011760774,0
0.4,-4010.63652002695,0
0.4,-4010.634792716231,0
0.4,-4010.6700857777314,0
0.4,-4010.6700857777314,0
0.4,-4010.6370435042963,0
0.4,-4010.6370435042963,0
0.4,-3905.0219200611655,0
0.4,-4010.6336526323266,0
0.4,-4010.6362776987335,0
0.4,-4010.636092833735,0
0.4,-4010.634792716231,0
0.4,-4010.66927677497,0
0.4,-4010.6674525450126,0
0.4,-4010.6370435042963,0
0.4,-4010.635327028846,0
0.4,-4010.6355693570395,0
0.4,-4010.6693774298456,0
0.4,-4010.6370435042963,0
0.4,-4010.6674525450126,0
0.4,-4010.6691351016175,0
0.4,-4010.6700857777314,0
0.4,-4010.6346032999445,0
0.4,-4010.633599720204,0
0.4,-4010.63652002695,0
0.4,-4010.6370435042963,0
0.4,-4010.6358505055387,0
0.4,-4010.6703281059813,0
0.4,-4010.636453751947,0
0.4,-4010.634792716231,0
0.4,-4010.6700857777314,0
0.4,-4010.63652002695,0
0.4,-4010.6693774298456,0
0.4,-4010.6336526323266,0
0.4,-4010.635327028846,0
0.4,-4010.6370435042963,0
0.4,-4010.6362776987335,0
0.4,-4010.634792716231,0
0.5,-4010.636841134914,0
0.5,-4010.6364789006384,0
0.5,-4010.6348172607404,0
0.5,-4010.6342915608834,0
0.5,-3904.9449072448783,0
0.5,-4010.634614914271,0
0.5,-3905.63802259147,0
0.5,-4010.634614914271,0
0.5,-4010.636643593681,0
0.5,-4010.6338788655576,0
0.5,-4010.6368787809947,0
0.5,-4010.6337144041763,0
0.5,-4010.631488166353,0
0.5,-3905.25295851003,0
0.5,-4010.6318629740667,0
0.5,-3905.5610097751814,0
0.5,-4010.6364789006384,0
0.5,-4010.6368787809947,0
0.5,-4010.6318629740667,0
0.5,-4010.636841134914,0
0.5,-4010.63206532036,0
0.5,-3904.5598431634385,0
0.5,-4010.634614914271,0
0.5,-3903.8667278168464,0
0.5,-3905.0219200611655,0
0.5,-4010.636841134914,0
0.5,-4010.6342150041164,0
0.5,-4010.6340891916752,0
0.5,-4010.631450280382,0
0.5,-4010.636841134914,0
0.5,-4010.636643593681,0
0.5,-4010.63206532036,0
0.5,-4010.6344501921903,0
0.5,-4010.634614914271,0
0.5,-4010.6342915608834,0
0.5,-4010.6368787809947,0
0.5,-4010.636643593681,0
0.5,-4010.6344173505604,0
0.5,-4010.631698462937,0
0.5,-4010.6368787809947,0
0.5,-3905.098932877454,0
0.5,-4010.636643593681,0
0.5,-3904.251791898286,0
0.5,-4010.6342915608834,0
0.5,-3905.63802259147,0
0.5,-4010.6368787809947,0
0.5,-4010.6337144041763,0
0.5,-3903.789715000558,0
0.5,-4010.63412704854,0
0.5,-4010.6338788655576,0
0.6,-4010.6306199945357,0
0.6,-4010.6346892422207,0
0.6,-4010.6354913928913,0
0.6,-4010.6345679327364,0
0.6,-4010.6373372742632,0
0.6,-4010.635370079326,0
0.6,-4010.6369221828886,0
0.6,-4010.6330955539333,0
0.6,-3905.561009775182,0
0.6,-4010.6294219250462,0
0.6,-4010.6346892422207,0
0.6,-4010.6346892422207,0
0.6,-4010.6346892422207,0
0.6,-3904.405817530862,0
0.6,-4010.6333698562157,0
0.6,-4010.632974232537,0
0.6,-4010.6354913928913,0
0.6,-4010.6336236627885,0
0.6,-3905.483996958894,0
0.6,-4010.6354913928913,0
0.6,-4010.6357456848627,0
0.6,-4010.6315434507333,0
0.6,-4010.6369221828886,0
0.6,-4010.6333698562157,0
0.6,-4010.6330955539333,0
0.6,-4010.6369221828886,0
0.6,-4010.6306199945357,0
0.6,-4010.6346892422207,0
0.6,-4010.6369221828886,0
0.6,-4010.6369221828886,0
0.6,-4010.6307413040086,0
0.6,-3905.0219200611655,0
0.6,-4010.631152107778,0
0.6,-4010.6369221828886,0
0.6,-4010.6330955539333,0
0.6,-4010.6354913928913,0
0.6,-4010.6330955539333,0
0.6,-4010.633506360071,0
0.6,-3904.9449072448774,0
0.6,-4010.6346892422207,0
0.6,-4010.6333698562157,0
0.6,-4010.632974232537,0
0.6,-4010.6346892422207,0
0.6,-4010.633385038672,0
0.6,-3904.328804714574,0
0.6,-4010.6354913928913,0
0.6,-4010.631954255272,0
0.6,-4010.6354913928913,0
0.6,-3904.6368559797256,0
0.6,-4010.6354913928913,0
0.7,-4010.6316519217726,0
0.7,-4010.633162119688,0
0.7,-4010.635179765956,0
0.7,-4010.6370435042963,0
0.7,-4010.633515640605,0
0.7,-4010.6362924429945,0
0.7,-4010.633913174961,0
0.7,-4010.632061295283,0
0.7,-4010.6362924429945,0
0.7,-4010.632445240795,0
0.7,-4010.634015301622,0
0.7,-4010.6318605129654,0
0.7,-4010.635575565342,0
0.7,-4010.6346070763966,0
0.7,-3905.63802259147,0
0.7,-4010.635179765956,0
0.7,-4010.633913174961,0
0.7,-4010.6287590177867,0
0.7,-4010.627366403745,0
0.7,-4010.6318605129654,0
0.7,-4010.6306227278333,0
0.7,-4010.6320494479623,0
0.7,-3904.5598431634376,0
0.7,-4010.6362924429945,0
0.7,-4010.635179765956,0
0.7,-4010.6320494479623,0
0.7,-4010.6327645896745,0
0.7,-3905.4069841426053,0
0.7,-4010.632445240795,0
0.7,-4010.635575565342,0
0.7,-4010.6320494479623,0
0.7,-4010.6306227278333,0
0.7,-3905.4069841426053,0
0.7,-4010.6362924429945,0
0.7,-4010.6308849860256,0
0.7,-4010.635575565342,0
0.7,-4010.634015301622,0
0.7,-4010.6370435042963,0
0.7,-4010.630487461563,0
0.7,-3906.177112305486,0
0.7,-4010.6346070763966,0
0.7,-3904.09776626571,0
0.7,-4010.634990833677,0
0.7,-4010.630058544841,0
0.7,-4010.6320477098852,0
0.7,-4010.630058544841,0
0.7,-4010.633515640605,0
0.7,-4010.6320477098852,0
0.7,-4010.6304560672656,0
