quartile,mean_profit,lambda_may
0.1,-4010.97334203687,0
0.1,-4010.9741983201166,0
0.1,-4010.987468752513,0
0.1,-4010.9741983201166,0
0.1,-4010.974169475251,0
0.1,-4010.9880604317777,0
0.1,-4010.975972334771,0
0.1,-3904.5598431634376,0
0.1,-4010.9876316178993,0
0.1,-3905.483996958894,0
0.1,-4010.9741983201166,0
0.1,-4010.9880604317777,0
0.1,-4010.9737334926967,0
0.1,-3905.175945693742,0
0.1,-4010.987468752513,0
0.1,-4010.974320498936,0
0.1,-4010.975972334771,0
0.1,-4010.9876316178993,0
0.1,-4010.9880604317777,0
0.1,-4010.9734930015798,0
0.1,-4010.9880604317777,0
0.1,-4010.988222809879,0
0.1,-4010.987468752513,0
0.1,-4010.987468752513,0
0.1,-4010.987948878614,0
0.1,-4010.9880604317777,0
0.1,-4010.987468752513,0
0.1,-4010.987468752513,0
0.1,-4010.974169475251,0
0.1,-4010.9747849034165,0
0.1,-3905.0219200611664,0
0.1,-4010.9880604317777,0
0.1,-4010.9880604317777,0
0.1,-4010.9880604317777,0
0.1,-3904.9449072448774,0
0.1,-4010.987468752513,0
0.1,-4010.974169475251,0
0.1,-3904.7138687960137,0
0.1,-3906.177112305485,0
0.1,-4010.9876316178993,0
0.1,-4010.9880604317777,0
0.1,-4010.988222809879,0
0.1,-4010.9880604317777,0
0.1,-4010.9876316178993,0
0.1,-4010.974320498936,0
0.1,-4010.974320498936,0
0.1,-4010.97334203687,0
0.1,-4010.9737334926967,0
0.1,-4010.974169475251,0
0.1,-4010.9737334926967,0
0.2,-4010.9619378671787,0
0.2,-4010.9888512304187,0
0.2,-4010.984968558838,0
0.2,-4010.9861282204274,0
0.2,-4010.9755319175647,0
0.2,-4010.9788643925235,0
0.2,-4010.968391946786,0
0.2,-3905.792048224046,0
0.2,-4010.981354177154,0
0.2,-4010.969979509201,0
0.2,-4010.9711643090686,0
0.2,-4010.976019044207,0
0.2,-4010.9907024712393,0
0.2,-4010.965867769193,0
0.2,-4010.9861282204274,0
0.2,-4010.9888512304187,0
0.2,-4010.9619378671787,0
0.2,-3905.8690610403332,0
0.2,-4010.9619378671787,0
0.2,-3905.792048224045,0
0.2,-4010.9872874417406,0
0.2,-4010.979865500698,0
0.2,-4010.994203158765,0
0.2,-4010.986576799805,0
0.2,-4010.980563605599,0
0.2,-4010.9744086322876,0
0.2,-4010.995568446859,0
0.2,-4010.980669515325,0
0.2,-4010.9711643090686,0
0.2,-4010.971795318533,0
0.2,-4010.9866595196536,0
0.2,-4010.995568446859,0
0.2,-4010.9801921192957,0
0.2,-4010.979513317897,0
0.2,-4010.969979509201,0
0.2,-4010.979513317897,0
0.2,-4010.973688138047,0
0.2,-4010.9813345530074,0
0.2,-4010.994203158765,0
0.2,-4010.9801921192957,0
0.2,-4010.987361618251,0
0.2,-4010.971962423298,0
0.2,-4010.996338121987,0
0.2,-4010.986075662792,0
0.2,-4010.9789161217977,0
0.2,-4010.983810065356,0
0.2,-4010.9747082393624,0
0.2,-4010.976019044207,0
0.2,-4010.9743964494223,0
0.2,-4010.985284876452,0
0.3,-4010.987695550409,0
0.3,-4010.984864655208,0
0.3,-4010.9872308638514,0
0.3,-3904.020753449422,0
0.3,-4010.984369381576,0
0.3,-4010.981587973273,0
0.3,-4010.9848338554953,0
0.3,-3905.792048224046,0
0.3,-4010.983575185221,0
0.3,-4010.984039657144,0
0.3,-4010.9814727590597,0
0.3,-4010.985308803293,0
0.3,-4010.984864655208,0
0.3,-4010.986989348759,0
0.3,-4010.984592340411,0
0.3,-4010.981175073738,0
0.3,-3904.1747790819977,0
0.3,-4010.9878189166743,0
0.3,-3905.175945693742,0
0.3,-3903.7127021842707,0
0.3,-4010.984623140114,0
0.3,-4010.9846670725233,0
0.3,-4010.9840047022017,0
0.3,-4010.984864655208,0
0.3,-4010.9806823545086,0
0.3,-3904.4828303471504,0
0.3,-4010.9843999772697,0
0.3,-4010.9848338554953,0
0.3,-3904.713868796014,0
0.3,-4010.987695550409,0
0.3,-4010.9872308638514,0
0.3,-4010.984369381576,0
0.3,-3904.405817530862,0
0.3,-4010.9848338554953,0
0.3,-4010.9878189166743,0
0.3,-4010.9874540353076,0
0.3,-4010.984158462185,0
0.3,-3905.1759456937416,0
0.3,-4010.9843999772697,0
0.3,-4010.985067288198,0
0.3,-3906.100099489198,0
0.3,-4010.9848338554953,0
0.3,-3904.6368559797256,0
0.3,-4010.9850317533887,0
0.3,-4010.985067288198,0
0.3,-4010.9878189166743,0
0.3,-4010.9878189166743,0
0.3,-4010.9873542286414,0
0.3,-4010.984864655208,0
0.3,-4010.9878189166743,0
0.4,-4011.047871153702,0
0.4,-4010.936473206533,0
0.4,-4010.9947966514537,0
0.4,-4011.0428118256627,0
0.4,-4010.936018953384,0
0.4,-4010.976078427462,0
0.4,-4010.9878179247094,0
0.4,-4010.990747981526,0
0.4,-4010.978841124527,0
0.4,-4010.9834516660967,0
0.4,-3904.6368559797265,0
0.4,-4011.0505858121546,0
0.4,-4011.0369206864966,0
0.4,-4010.9811793398035,0
0.4,-4010.9558788057143,0
0.4,-4010.99023425333,0
0.4,-4010.9521955183177,0
0.4,-4011.0272742056277,0
0.4,-4010.9759122382743,0
0.4,-4011.0190436954817,0
0.4,-4010.9761547380435,0
0.4,-4011.019239326776,0
0.4,-4010.9779318592955,0
0.4,-4010.9761547380435,0
0.4,-4011.0494344837452,0
0.4,-4010.983489157881,0
0.4,-4010.963021129344,0
0.4,-4010.9844542450764,0
0.4,-4011.0223886739877,0
0.4,-4010.96630360048,0
0.4,-4010.9883945672495,0
0.4,-4010.9865086137665,0
0.4,-4011.0491919732563,0
0.4,-4010.9899917445277,0
0.4,-4011.043054336436,0
0.4,-4011.056387505938,0
0.4,-4010.9910086861655,0
0.4,-4011.055018654969,0
0.4,-4010.989104217074,0
0.4,-4010.983489157881,0
0.4,-4010.991251195025,0
0.4,-4010.9863601449442,0
0.4,-4010.99023425333,0
0.4,-4011.036162352073,0
0.4,-4010.9698475723276,0
0.4,-4010.988701367838,0
0.4,-4010.9883945672495,0
0.4,-4010.9850404046006,0
0.4,-4011.0357073408522,0
0.4,-4010.96630360048,0
0.5,-4010.9857023192203,0
0.5,-4010.9999643609367,0
0.5,-4010.984146970442,0
0.5,-4010.9805281939525,0
0.5,-4010.9712176855733,0
0.5,-4010.99651265501,0
0.5,-4010.9638130345033,0
0.5,-4010.9816280971636,0
0.5,-3905.5610097751824,0
0.5,-4010.9787076620023,0
0.5,-4010.971053148542,0
0.5,-4010.97745852671,0
0.5,-4010.9741826290833,0
0.5,-4010.965064531927,0
0.5,-4010.9692495783916,0
0.5,-4010.980782024906,0
0.5,-4010.9912162116284,0
0.5,-4010.9794915505854,0
0.5,-4010.971053148542,0
0.5,-4010.97324470125,0
0.5,-4011.008828908053,0
0.5,-4010.987765987275,0
0.5,-4010.9664718321096,0
0.5,-4010.980358578732,0
0.5,-4010.9903458081903,0
0.5,-4010.9635912868757,0
0.5,-4010.9816280971636,0
0.5,-4010.9637381668917,0
0.5,-4010.9807119654033,0
0.5,-4010.9813479012123,0
0.5,-4010.9925713414136,0
0.5,-4011.125326912743,0
0.5,-4010.9940588366044,0
0.5,-4010.984684574756,0
0.5,-4010.9875560614355,0
0.5,-4010.980782024906,0
0.5,-4010.9734336115635,0
0.5,-4010.9734336115635,0
0.5,-4010.9779659271303,0
0.5,-4010.9925713414136,0
0.5,-4010.989619425498,0
0.5,-4010.9730524749602,0
0.5,-4010.9857023192203,0
0.5,-4010.9730041702114,0
0.5,-3904.405817530862,0
0.5,-4010.9943417956615,0
0.5,-4011.0072656761117,0
0.5,-4010.979270103802,0
0.5,-4011.012529655026,0
0.5,-4010.995471283291,0
0.6,-3904.713868796014,0
0.6,-3904.8678944285903,0
0.6,-4010.9799172176545,0
0.6,-4010.9799172176545,0
0.6,-3904.8678944285903,0
0.6,-3904.8678944285903,0
0.6,-4010.9864505274923,0
0.6,-4010.9864505274923,0
0.6,-4010.9842515723526,0
0.6,-4010.977356891375,0
0.6,-4010.979376273724,0
0.6,-4010.9879390209426,0
0.6,-4010.9864505274923,0
0.6,-3904.251791898286,0
0.6,-4010.9883770536617,0
0.6,-4010.977356891375,0
0.6,-3905.0219200611655,0
0.6,-4010.980987305305,0
0.6,-4010.978307452038,0
0.6,-4010.986329124914,0
0.6,-4010.9864505274923,0
0.6,-3904.713868796014,0
0.6,-4010.977356891375,0
0.6,-3905.0219200611664,0
0.6,-3905.4839969588934,0
0.6,-4010.978307452038,0
0.6,-3905.4839969588934,0
0.6,-4010.9856212984223,0
0.6,-4010.984130181006,0
0.6,-4010.9781860496514,0
0.6,-4010.9799172176545,0
0.6,-4010.9864505274923,0
0.6,-4010.9856212984223,0
0.6,-4010.9864505274923,0
0.6,-4010.978307452038,0
0.6,-4010.985499900114,0
0.6,-4010.9864505274923,0
0.6,-4010.985499900114,0
0.6,-4010.978307452038,0
0.6,-3903.789715000558,0
0.6,-3904.6368559797265,0
0.6,-3904.251791898286,0
0.6,-4010.985499900114,0
0.6,-4010.985499900114,0
0.6,-4010.986329124914,0
0.6,-4010.9856212984223,0
0.6,-4010.978307452038,0
0.6,-4010.9799172176545,0
0.6,-4010.9879390209426,0
0.6,-3905.0219200611664,0
0.7,-4010.988071406782,0
0.7,-4010.982075875464,0
0.7,-4010.9882939843324,0
0.7,-4010.9822347765803,0
0.7,-4010.9850077177675,0
0.7,-4010.9821322766,0
0.7,-4010.989861872195,0
0.7,-4010.990474013788,0
0.7,-4010.9789249464443,0
0.7,-4010.9816639753903,0
0.7,-4010.982075875464,0
0.7,-4010.985597787265,0
0.7,-4010.9828080117863,0
0.7,-4010.981718021722,0
0.7,-4010.9836774297305,0
0.7,-4010.982068832255,0
0.7,-4010.9864152713867,0
0.7,-4010.9860257594496,0
0.7,-4010.983087182263,0
0.7,-4010.983204670666,0
0.7,-4010.992280185136,0
0.7,-4010.9854039627344,0
0.7,-4010.9880604317777,0
0.7,-4010.981718021722,0
0.7,-4010.985635759174,0
0.7,-4010.989180716286,0
0.7,-4010.9822347765803,0
0.7,-4010.9900917446766,0
0.7,-4010.989301543072,0
0.7,-4010.99162224916,0
0.7,-4010.9875869268762,0
0.7,-4010.979681047315,0
0.7,-4010.99162224916,0
0.7,-4010.9811060267702,0
0.7,-4010.99162224916,0
0.7,-4010.9846125411536,0
0.7,-4010.989129416826,0
0.7,-4010.9975718227174,0
0.7,-4010.989601235659,0
0.7,-4010.9858597945768,0
0.7,-4010.981444203298,0
0.7,-4010.9852090269515,0
0.7,-4010.9816639753903,0
0.7,-4010.981444203298,0
0.7,-4010.9854530082544,0
0.7,-4010.994347666749,0
0.7,-4010.986944713158,0
0.7,-4010.9916672829822,0
0.7,-4010.990307745105,0
0.7,-4010.982714534636,0
0.8,-4010.9341703335185,0
0.8,-3904.5598431634376,0
0.8,-4010.9658700675345,0
0.8,-3904.9449072448783,0
0.8,-4010.9589832097513,0
0.8,-4010.9734802230932,0
0.8,-4010.9734802230932,0
0.8,-4010.931464207269,0
0.8,-4010.9734802230932,0
0.8,-3904.0977662657106,0
0.8,-3905.792048224045,0
0.8,-4010.9465446297977,0
0.8,-4010.9749532351193,0
0.8,-4010.9734802230932,0
0.8,-3904.790881612302,0
0.8,-3905.4839969588934,0
0.8,-4010.934880303573,0
0.8,-4010.972243383767,0
0.8,-4010.9749532351193,0
0.8,-4010.972243383767,0
0.8,-4010.9341703335185,0
0.8,-4010.9749532351193,0
0.8,-4010.972243383767,0
0.8,-3904.4828303471504,0
0.8,-4010.9616899345215,0
0.8,-4010.943853179439,0
0.8,-4010.938231435265,0
0.8,-4010.9853661430107,0
0.8,-3905.175945693742,0
0.8,-4010.972243383767,0
0.8,-4010.972243383767,0
0.8,-4010.931464207269,0
0.8,-4010.9519090940057,0
0.8,-3904.405817530862,0
0.8,-4010.9616899345215,0
0.8,-4010.932172990813,0
0.8,-4010.940337655343,0
0.8,-4010.9853661430107,0
0.8,-4010.943853179439,0
0.8,-4010.972243383767,0
0.8,-4010.9210601724767,0
0.8,-4010.940337655343,0
0.8,-4010.9853661430107,0
0.8,-4010.943853179439,0
0.8,-4010.943853179439,0
0.8,-4010.965126534865,0
0.8,-3905.792048224046,0
0.8,-4010.9749532351193,0
0.8,-3904.251791898286,0
0.8,-4010.972243383767,0
0.9,-4010.979817244431,0
0.9,-4010.96919337698,0
0.9,-3905.25295851003,0
0.9,-4010.964244666572,0
0.9,-4011.0039166078436,0
0.9,-4010.9827061397737,0
0.9,-4010.9827061397737,0
0.9,-4010.9880604317777,0
0.9,-4011.0039166078436,0
0.9,-4010.9826261019675,0
0.9,-4010.9880604317777,0
0.9,-4010.971077575935,0
0.9,-4011.0039166078436,0
0.9,-4010.9861757855547,0
0.9,-4010.979817244431,0
0.9,-4011.0039166078436,0
0.9,-4010.9827061397737,0
0.9,-4010.9704975658806,0
0.9,-4010.971077575935,0
0.9,-4010.96919337698,0
0.9,-4010.9865599103796,0
0.9,-4011.0039166078436,0
0.9,-4010.9628362942963,0
0.9,-4010.984590592842,0
0.9,-3905.098932877454,0
0.9,-4011.0039166078436,0
0.9,-4011.00203165017,0
0.9,-4010.9861757855547,0
0.9,-4010.9820391240673,0
0.9,-4010.96919337698,0
0.9,-3905.0219200611655,0
0.9,-4010.978569871208,0
0.9,-4011.00203165017,0
0.9,-4010.971077575935,0
0.9,-4010.971077575935,0
0.9,-4010.9861757855547,0
0.9,-4010.9650576524214,0
0.9,-4010.9861757855547,0
0.9,-4010.979817244431,0
0.9,-4010.984590592842,0
0.9,-3905.0989328774535,0
0.9,-3905.0219200611664,0
0.9,-4010.987000632298,0
0.9,-4010.9820391240673,0
0.9,-4010.979817244431,0
0.9,-4010.979817244431,0
0.9,-3904.86789442859,0
0.9,-3904.713868796014,0
0.9,-4010.997894321931,0
0.9,-3905.175945693742,0
1.0,-4010.9855506933864,0
1.0,-4010.9674802505338,0
1.0,-3905.9460738566213,0
1.0,-4010.9674802505338,0
1.0,-4010.9596213995446,0
1.0,-4010.976704532416,0
1.0,-4011.0082927567264,0
1.0,-3905.0219200611655,0
1.0,-3904.2517918982867,0
1.0,-4011.0082927567264,0
1.0,-3905.329971326318,0
1.0,-4010.9855506933864,0
1.0,-4010.9855506933864,0
1.0,-4010.9855506933864,0
1.0,-4010.9855506933864,0
1.0,-3904.9449072448783,0
1.0,-3905.8690610403332,0
1.0,-4011.0055653068403,0
1.0,-3904.9449072448783,0
1.0,-4010.9712660169307,0
1.0,-4011.034706751767,0
1.0,-3904.790881612302,0
1.0,-3905.715035407757,0
1.0,-4010.9596213995446,0
1.0,-4010.9855506933864,0
1.0,-4010.9511598702343,0
1.0,-4010.9566733477136,0
1.0,-4010.982301275589,0
1.0,-4010.9732892900956,0
1.0,-4010.953863986728,0
