quartile,mean_profit,lambda_may
0.4,-3905.792048224046,0
0.4,-4015.0216487247344,0
0.4,-3904.86789442859,0
0.4,-3904.7138687960137,0
0.4,-4015.0216487247344,0
0.4,-4015.0275602672436,0
0.4,-4015.0177067968248,0
0.4,-3904.5598431634376,0
0.4,-3906.3311379380625,0
0.4,-3905.25295851003,0
0.4,-3905.2529585100297,0
0.4,-4014.9554227530934,0
0.4,-3904.713868796014,0
0.4,-3904.5598431634376,0
0.4,-4014.9726249407313,0
0.4,-4014.9614062378078,0
0.4,-3905.483996958894,0
0.4,-4015.0045152334446,0
0.4,-3905.1759456937416,0
0.4,-3904.5598431634376,0
0.4,-4014.9554227530934,0
0.4,-3904.6368559797256,0
0.4,-3904.020753449422,0
0.4,-4015.0272585535695,0
0.4,-3905.329971326318,0
0.4,-4014.953584520199,0
0.4,-3904.251791898286,0
0.4,-4015.087140077205,0
0.4,-3904.405817530862,0
0.4,-3904.9449072448774,0
0.4,-3905.8690610403337,0
0.4,-4014.91315020929,0
0.4,-3906.4851635706377,0
0.4,-4014.9888136602085,0
0.4,-4015.0375258709846,0
0.4,-3905.0219200611664,0
0.4,-4015.0275602672436,0
0.4,-4014.9614062378078,0
0.4,-3904.4828303471504,0
0.4,-3904.48283034715,0
0.4,-3905.1759456937425,0
0.4,-4015.0216487247344,0
0.4,-3905.175945693742,0
0.4,-3904.4058175308624,0
0.4,-3906.100099489198,0
0.4,-3905.175945693742,0
0.4,-4014.979548970954,0
0.4,-3904.7138687960137,0
0.4,-3904.48283034715,0
0.4,-3904.8678944285907,0
0.4,-4014.9175948147476,0
0.4,-4015.06553435196,0
0.4,-3904.713868796014,0
0.4,-3904.713868796014,0
0.4,-3904.6368559797256,0
0.4,-4015.087140077205,0
0.4,-3903.866727816846,0
0.4,-3904.713868796014,0
0.4,-3905.2529585100306,0
0.4,-4015.0045152334446,0
0.4,-4015.087140077205,0
0.5,-4014.8931911236664,0
0.5,-4014.9800404346593,0
0.5,-3905.0219200611655,0
0.5,-4015.0212372782494,0
0.5,-3904.9449072448774,0
0.5,-3904.6368559797265,0
0.5,-3904.9449072448774,0
0.5,-4014.9800404346593,0
0.5,-3905.175945693742,0
0.5,-3904.6368559797256,0
0.5,-3905.25295851003,0
0.5,-4014.968242198818,0
0.5,-3905.2529585100297,0
0.5,-3905.63802259147,0
0.5,-3904.4058175308624,0
0.5,-4014.968242198818,0
0.5,-3905.7920482240465,0
0.5,-3904.1747790819986,0
0.5,-4014.9967097715885,0
0.5,-4014.9541721532287,0
0.5,-4014.8931911236664,0
0.5,-3905.0989328774535,0
0.5,-4015.021271049915,0
0.5,-3904.09776626571,0
0.5,-4015.024604193338,0
0.5,-3904.8678944285903,0
0.5,-4014.9541721532287,0
0.5,-4014.9800404346593,0
0.5,-4014.92795266257,0
0.5,-3905.098932877454,0
0.5,-3904.7908816123017,0
0.5,-3904.713868796014,0
0.5,-4015.0131325893894,0
0.5,-4015.033234521074,0
0.5,-3904.0977662657106,0
0.5,-3905.329971326318,0
0.5,-3905.3299713263173,0
0.5,-3904.8678944285903,0
0.5,-3905.0219200611664,0
0.5,-3905.9460738566218,0
0.5,-3904.6368559797265,0
0.5,-4015.0212372782494,0
0.5,-4014.9541721532287,0
0.5,-4014.968242198818,0
0.5,-4014.95783308369,0
0.5,-4014.8931911236664,0
0.5,-4014.8619543327995,0
0.5,-3904.86789442859,0
0.5,-3905.4069841426062,0
0.5,-4014.940953130284,0
0.5,-3904.713868796014,0
0.5,-3905.175945693742,0
0.5,-3904.7138687960137,0
0.5,-4014.940953130284,0
0.5,-3904.4058175308624,0
0.5,-3905.0989328774535,0
0.5,-3904.5598431634376,0
0.5,-3904.328804714574,0
0.5,-3904.7908816123027,0
0.5,-4015.0801902291305,0
0.5,-3904.790881612302,0
0.5,-3905.098932877454,0
0.5,-3904.8678944285907,0
0.5,-4015.0606110790723,0
0.5,-3906.1000994891983,0
0.5,-3905.8690610403337,0
0.5,-4015.08872857237,0
0.5,-4014.940953130284,0
0.5,-4014.968242198818,0
0.5,-3904.0977662657106,0
0.5,-3904.713868796014,0
0.5,-3905.329971326318,0
0.5,-4015.021271049915,0
0.5,-4014.9967097715885,0
0.5,-3904.6368559797265,0
0.5,-3905.4069841426067,0
0.5,-3905.25295851003,0
0.5,-3904.1747790819977,0
0.5,-3904.251791898286,0
0.5,-3904.5598431634376,0
0.5,-4015.0491618347596,0
0.5,-3905.483996958894,0
0.5,-3904.1747790819977,0
0.5,-3904.944907244879,0
0.5,-3905.63802259147,0
0.5,-4014.9967097715885,0
0.5,-3905.25295851003,0
0.5,-3904.7138687960137,0
0.5,-3904.8678944285903,0
0.5,-4014.940953130284,0
0.5,-3905.4839969588947,0
0.5,-3905.25295851003,0
0.5,-3904.790881612302,0
0.5,-3904.790881612302,0
0.5,-3906.0230866729094,0
0.5,-3905.8690610403337,0
0.5,-4014.940953130284,0
0.5,-4014.9800404346593,0
0.5,-3905.792048224046,0
0.5,-3904.7908816123017,0
0.6,-3905.4839969588947,0
0.6,-3905.329971326318,0
0.6,-3904.7138687960137,0
