quartile,mean_profit,lambda_may
0.1,-3904.6368559797256,0
0.1,-3904.4058175308624,0
0.1,-3906.3311379380616,0
0.1,-3905.329971326318,0
0.1,-4013.3550860168666,0
0.1,-3904.1747790819986,0
0.1,-3904.4058175308624,0
0.1,-4013.350514806361,0
0.1,-3904.405817530862,0
0.1,-3905.483996958894,0
0.1,-4013.356546488976,0
0.1,-4013.358455446007,0
0.1,-3905.483996958894,0
0.1,-3905.6380225914695,0
0.1,-3905.3299713263186,0
0.1,-3904.405817530862,0
0.1,-3904.9449072448783,0
0.1,-3905.25295851003,0
0.1,-3905.0989328774535,0
0.1,-4013.31752176358,0
0.1,-3905.6380225914695,0
0.1,-4013.3651595212714,0
0.1,-3905.4069841426053,0
0.1,-3905.792048224046,0
0.1,-3904.7138687960137,0
0.1,-3904.713868796014,0
0.1,-3903.943740633134,0
0.1,-4013.350514806361,0
0.1,-3905.1759456937416,0
0.1,-3905.561009775182,0
0.1,-3905.561009775182,0
0.1,-4013.3604229564485,0
0.1,-3905.715035407758,0
0.1,-3904.48283034715,0
0.1,-3904.6368559797265,0
0.1,-3904.6368559797256,0
0.1,-3904.7908816123017,0
0.1,-3904.7138687960137,0
0.1,-3904.86789442859,0
0.1,-4013.3618289035307,0
0.1,-3904.86789442859,0
0.1,-4013.3604381049195,0
0.1,-3905.4069841426062,0
0.1,-3905.4069841426067,0
0.1,-3905.561009775182,0
0.1,-3904.8678944285903,0
0.1,-3905.3299713263173,0
0.1,-3905.0219200611655,0
0.1,-4013.3604381049195,0
0.1,-4013.3550860168666,0
0.1,-3904.86789442859,0
0.1,-4013.3618289035307,0
0.1,-3904.4828303471504,0
0.1,-3904.405817530862,0
0.1,-3904.020753449422,0
0.1,-3905.175945693742,0
0.1,-4013.356546488976,0
0.1,-4013.3606967489754,0
0.1,-3904.8678944285903,0
0.1,-4013.3587292222214,0
0.1,-3905.715035407758,0
0.1,-3904.6368559797256,0
0.1,-3905.0989328774535,0
0.1,-3903.866727816846,0
0.1,-3905.9460738566213,0
0.1,-3905.0219200611655,0
0.1,-4013.3604229564485,0
0.1,-4013.356546488976,0
0.1,-3905.329971326318,0
0.1,-3903.866727816846,0
0.1,-4013.350514806361,0
0.1,-3904.7908816123017,0
0.1,-3905.5610097751814,0
0.1,-3904.251791898286,0
0.1,-3905.2529585100297,0
0.1,-3905.098932877454,0
0.1,-4013.3550860168666,0
0.1,-3905.4069841426062,0
0.1,-3904.7138687960137,0
0.1,-3905.4839969588934,0
0.1,-3904.0977662657106,0
0.1,-4013.3604381049195,0
0.1,-3904.09776626571,0
0.1,-3905.175945693742,0
0.1,-3904.48283034715,0
0.1,-3904.7908816123017,0
0.1,-3905.25295851003,0
0.1,-4013.31752176358,0
0.1,-3905.4069841426053,0
0.1,-4013.3618289035307,0
0.1,-3904.7908816123017,0
0.1,-3905.098932877454,0
0.1,-3904.8678944285903,0
0.1,-3905.0989328774535,0
0.1,-3904.7908816123017,0
0.1,-3906.2541251217745,0
0.1,-3905.792048224045,0
0.1,-3905.1759456937416,0
0.1,-3904.09776626571,0
0.1,-4013.358455446007,0
0.2,-4013.359097056625,0
0.2,-3905.1759456937416,0
0.2,-4013.3537957536196,0
0.2,-3904.9449072448774,0
0.2,-3904.1747790819986,0
0.2,-3904.5598431634376,0
0.2,-3904.7138687960137,0
0.2,-3904.48283034715,0
0.2,-3904.713868796014,0
0.2,-3904.6368559797256,0
0.2,-3904.9449072448774,0
0.2,-3905.561009775182,0
0.2,-4013.3588187806013,0
0.2,-4013.342754899165,0
0.2,-4013.3608446707312,0
0.2,-3905.4069841426062,0
0.2,-4013.3583946861986,0
0.2,-3905.098932877454,0
0.2,-4013.3453499531206,0
0.2,-3905.7150354077585,0
0.2,-4013.3412665980895,0
0.2,-4013.3618876679343,0
0.2,-3905.098932877454,0
0.2,-3904.0207534494225,0
0.2,-3905.25295851003,0
0.2,-3905.63802259147,0
0.2,-4013.342754899165,0
0.2,-3903.866727816846,0
0.2,-3905.098932877454,0
0.2,-4013.359097056625,0
0.2,-3904.790881612302,0
0.2,-3903.635689367982,0
0.2,-3905.63802259147,0
0.2,-3905.6380225914704,0
0.2,-4013.3608446707312,0
0.2,-3905.7150354077585,0
0.2,-4013.364317667144,0
0.2,-4013.3608446707312,0
0.2,-3905.63802259147,0
0.2,-3904.9449072448783,0
0.2,-4013.364317667144,0
0.2,-4013.342754899165,0
0.2,-4013.3453499531206,0
0.2,-3905.5610097751824,0
0.2,-3904.48283034715,0
0.2,-3904.7138687960137,0
0.2,-3904.9449072448774,0
0.2,-3905.329971326318,0
0.2,-4013.359097056625,0
0.2,-3904.9449072448783,0
0.2,-4013.3524507343222,0
0.2,-4013.3524507343222,0
0.2,-3904.6368559797265,0
0.2,-3905.4839969588934,0
0.2,-4013.3604381049195,0
0.2,-3904.9449072448783,0
0.2,-3905.8690610403337,0
0.2,-3905.9460738566213,0
0.2,-3905.0219200611664,0
0.2,-3905.561009775182,0
0.2,-3903.789715000558,0
0.2,-3905.25295851003,0
0.2,-4013.3524507343222,0
0.2,-3906.02308667291,0
0.2,-3905.8690610403337,0
0.2,-3904.9449072448774,0
0.2,-3904.328804714574,0
0.2,-4013.3608446707312,0
0.2,-3905.0989328774535,0
0.2,-3904.6368559797256,0
0.2,-4013.3604381049195,0
0.2,-3904.6368559797256,0
0.2,-3904.9449072448774,0
0.2,-4013.3583946861986,0
0.2,-3905.2529585100297,0
0.2,-3903.943740633134,0
0.2,-3904.9449072448783,0
0.2,-3904.1747790819977,0
0.2,-3904.6368559797265,0
0.2,-4013.3537957536196,0
0.2,-3904.559843163439,0
0.2,-3904.6368559797265,0
0.2,-3906.1771123054864,0
0.2,-4013.340887663326,0
0.2,-3905.4069841426062,0
0.2,-4013.3537957536196,0
0.2,-3904.48283034715,0
0.2,-3905.4839969588934,0
0.2,-4013.3447068367473,0
0.2,-3904.86789442859,0
0.2,-3905.0219200611664,0
0.2,-3905.0989328774535,0
0.2,-3905.1759456937416,0
0.2,-4013.3583946861986,0
0.2,-3904.9449072448774,0
0.2,-3904.0977662657106,0
0.2,-4013.3608446707312,0
0.2,-4013.342754899165,0
0.2,-4013.372553841448,0
0.2,-3905.6380225914695,0
0.3,-3904.86789442859,0
0.3,-4013.3619471357065,0
0.3,-4013.3361001560625,0
0.3,-4013.3361001560625,0
0.3,-4013.379543022746,0
0.3,-3904.9449072448774,0
0.3,-4013.3864130340767,0
0.3,-3904.8678944285903,0
0.3,-3905.0219200611664,0
0.3,-3904.7138687960137,0
0.3,-4013.3593443636746,0
0.3,-4013.3637633491,0
0.3,-4013.3361001560625,0
0.3,-3904.7138687960137,0
0.3,-4013.305061577024,0
0.3,-3905.329971326318,0
0.3,-3904.7138687960137,0
0.3,-3904.1747790819977,0
0.3,-3905.0989328774535,0
0.3,-3904.713868796014,0
0.3,-4013.365228343748,0
0.3,-4013.403926902244,0
0.3,-3905.7150354077585,0
0.3,-4013.3593443636746,0
0.3,-4013.3593443636746,0
0.3,-3905.483996958894,0
0.3,-3905.1759456937416,0
0.3,-3905.098932877454,0
0.3,-3905.4069841426062,0
0.3,-3904.251791898286,0
0.3,-4013.334375631304,0
0.3,-4013.3619471357065,0
0.3,-4013.3499632210483,0
0.3,-4013.377208940447,0
0.3,-4013.377208940447,0
0.3,-3904.8678944285903,0
0.3,-3904.9449072448774,0
0.3,-3904.1747790819986,0
0.3,-3905.098932877454,0
0.3,-3905.2529585100297,0
0.3,-3903.943740633134,0
0.3,-3904.5598431634376,0
0.3,-3904.86789442859,0
0.3,-3904.020753449422,0
0.3,-3904.0977662657106,0
0.3,-3905.098932877455,0
0.3,-3904.251791898286,0
0.3,-4013.365228343748,0
0.3,-4013.366188736231,0
0.3,-3905.0219200611655,0
0.3,-3904.713868796014,0
0.3,-3904.405817530862,0
0.3,-3906.6391892032134,0
