quartile,mean_profit,lambda_may
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6373035827914,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.1,-4010.6371027529435,0
0.2,-4010.7668244486986,0
0.2,-4010.6902186679563,0
0.2,-4010.702682527746,0
0.2,-4010.702738046974,0
0.2,-4010.8608281537518,0
0.2,-4010.7479217816,0
0.2,-4010.7020276854087,0
0.2,-4010.6978352833216,0
0.2,-4010.795997174135,0
0.2,-4010.669085888395,0
0.2,-4010.7770245488277,0
0.2,-4010.655492308762,0
0.2,-4010.7884719868007,0
0.2,-4010.7953507260927,0
0.2,-4010.684261636116,0
0.2,-4010.681198011484,0
0.2,-4010.7658007371033,0
0.2,-4010.6899725461753,0
0.2,-4010.7605150795084,0
0.2,-4010.8017897977957,0
0.2,-4010.688145008406,0
0.2,-4010.8193982435573,0
0.2,-4010.692689885358,0
0.2,-4010.747484722403,0
0.2,-4010.7581753292607,0
0.2,-4010.7200134296304,0
0.2,-4010.750827305231,0
0.2,-4010.6995047213827,0
0.2,-4010.683776788495,0
0.2,-4010.7582875270605,0
0.2,-4010.7084738385697,0
0.2,-4010.7324449106377,0
0.2,-4010.798801484725,0
0.2,-4010.7493414449787,0
0.2,-4010.676108893917,0
0.2,-4010.779538281027,0
0.2,-4010.803661454929,0
0.2,-4010.738502305779,0
0.2,-4010.750708908096,0
0.2,-4010.749202619532,0
0.2,-4010.755792670958,0
0.2,-4010.816087398656,0
0.2,-4010.70321013134,0
0.2,-4010.709158114189,0
0.2,-4010.773835464065,0
0.2,-4010.6795165529406,0
0.2,-4010.726574595737,0
0.2,-4010.696217206184,0
0.2,-4010.6858474596497,0
0.2,-4010.754438221785,0
0.3,-4010.7071131123835,0
0.3,-4010.6620321323708,0
0.3,-4010.672811910306,0
0.3,-4010.6648691526407,0
0.3,-4010.6548115768333,0
0.3,-4010.661534631776,0
0.3,-4010.664762231992,0
0.3,-4010.6606128697617,0
0.3,-4010.6591568288345,0
0.3,-4010.6737729868833,0
0.3,-4010.6556981700105,0
0.3,-4010.6669322746884,0
0.3,-4010.6649696117584,0
0.3,-4010.6706069370903,0
0.3,-4010.6580648378417,0
0.3,-4010.660968943693,0
0.3,-4010.654729014035,0
0.3,-4010.667704414749,0
0.3,-4010.6734818615396,0
0.3,-4010.6601736213697,0
0.3,-4010.68112556095,0
0.3,-4010.6600758143763,0
0.3,-4010.6594009605556,0
0.3,-4010.6716423537537,0
0.3,-4010.67797756391,0
0.3,-4010.6581963008302,0
0.3,-4010.6633676080814,0
0.3,-4010.667451951602,0
0.3,-4010.66616961298,0
0.3,-4010.6626861676664,0
0.3,-4010.65766589122,0
0.3,-4010.673801168341,0
0.3,-4010.6529572243835,0
0.3,-4010.679006588069,0
0.3,-4010.669389357757,0
0.3,-4010.6761716569176,0
0.3,-4010.6635598670205,0
0.3,-4010.70476779488,0
0.3,-4010.654350446855,0
0.3,-4010.67781956562,0
0.3,-4010.662604364786,0
0.3,-4010.6978851371346,0
0.3,-4010.661221693905,0
0.3,-4010.6553948644396,0
0.3,-4010.65952395967,0
0.3,-4010.678543251592,0
0.3,-4010.668887715424,0
0.3,-4010.6730340838762,0
0.3,-4010.6588270715315,0
0.3,-4010.669755820711,0
0.4,-4010.750195941431,0
0.4,-4010.7372668484927,0
0.4,-4010.8381927879805,0
0.4,-4010.7827791624886,0
0.4,-4010.744730140021,0
0.4,-4010.7817994590046,0
0.4,-4010.7629768165934,0
0.4,-4010.8487965088184,0
0.4,-4010.7430798703085,0
0.4,-4010.7728178274137,0
0.4,-4010.827831473079,0
0.4,-4010.8160567063533,0
0.4,-4010.8020919121086,0
0.4,-4010.7501532925667,0
0.4,-4010.839014405809,0
0.4,-4010.7778375283506,0
0.4,-4010.82779819176,0
0.4,-4010.738419604816,0
0.4,-4010.8281172063444,0
0.4,-4010.806510714155,0
0.4,-4010.813024430744,0
0.4,-4010.696024658214,0
0.4,-4010.8451725500213,0
0.4,-4010.821326183037,0
0.4,-4010.7212208912974,0
0.4,-4010.690681015785,0
0.4,-4010.838056346358,0
0.4,-4010.793568200038,0
0.4,-4010.8071264617242,0
0.4,-4010.695538429867,0
0.4,-4010.7164406307484,0
0.4,-4010.768504606173,0
0.4,-4010.6951516235854,0
0.4,-4010.67351124296,0
0.4,-4010.818952223391,0
0.4,-4010.744330221814,0
0.4,-4010.7875786933723,0
0.4,-4010.7176467967565,0
0.4,-4010.8097070925865,0
0.4,-4010.8227166467914,0
0.4,-4010.7570927416778,0
0.4,-4010.800564664595,0
0.4,-4010.8297422564747,0
0.4,-4010.741259609979,0
0.4,-4010.8208879088756,0
0.4,-4010.8397883926973,0
0.4,-4010.850793864855,0
0.4,-4010.685091895917,0
0.4,-4010.8473161943275,0
0.4,-4010.7370924533398,0
0.5,-4010.6653396361635,0
0.5,-4010.7072590788584,0
0.5,-4010.7082428817066,0
0.5,-4010.7237503453393,0
0.5,-4010.709899949619,0
0.5,-4010.746972315643,0
0.5,-4010.65935212043,0
0.5,-4010.709209100906,0
0.5,-4010.7044493737735,0
0.5,-4010.6854372752123,0
0.5,-4010.704841919848,0
0.5,-4010.6786422412574,0
0.5,-4010.721212713191,0
0.5,-4010.6598155627735,0
0.5,-4010.6822679238867,0
0.5,-4010.707429670775,0
0.5,-4010.6835277686523,0
0.5,-4010.66637760559,0
0.5,-4010.679244960713,0
0.5,-4010.69162806036,0
0.5,-4010.8119893571497,0
0.5,-4010.683749657895,0
0.5,-4010.6842982187777,0
0.5,-4010.661985496566,0
0.5,-4010.6976321883894,0
0.5,-4010.718744243818,0
0.5,-4010.7424883247354,0
0.5,-4010.6913329703057,0
0.5,-4010.6959389061813,0
0.5,-4010.810838770147,0
0.5,-4010.7066181233063,0
0.5,-4010.7550003396177,0
0.5,-4010.662478560379,0
0.5,-4010.69253366643,0
0.5,-4010.708283943802,0
0.5,-4010.663482182398,0
0.5,-4010.727506937242,0
0.5,-4010.6924785584297,0
0.5,-4010.6915996136136,0
0.5,-4010.699266964182,0
0.5,-4010.780339646715,0
0.5,-4010.695227775002,0
0.5,-4010.7045179268625,0
0.5,-4010.732861697909,0
0.5,-4010.6652523514267,0
0.5,-4010.6762979919718,0
0.5,-4010.671510658716,0
0.5,-4010.6659380606957,0
0.5,-4010.7638506831086,0
0.5,-4010.7258400046753,0
0.6,-4011.0603915033357,0
0.6,-4010.962767528545,0
0.6,-4011.0153868119637,0
0.6,-4011.076138920841,0
0.6,-4010.9651594282445,0
0.6,-4011.045184249235,0
0.6,-4010.937677383306,0
0.6,-4011.0777294133713,0
0.6,-4011.0122684074995,0
0.6,-4011.0310538451945,0
0.6,-4010.904146701758,0
0.6,-4011.080431022387,0
0.6,-4011.0857336086265,0
0.6,-4011.076979251263,0
0.6,-4011.089155361601,0
0.6,-4011.05526801645,0
0.6,-4011.0197535325606,0
0.6,-4011.006131566754,0
0.6,-4011.067608507846,0
0.6,-4010.9988485936906,0
0.6,-4010.9937061666246,0
0.6,-4010.9941110043983,0
0.6,-4010.947188000644,0
0.6,-4011.08223091999,0
0.6,-4010.997840696664,0
0.6,-4011.020436907645,0
0.6,-4011.0054811622476,0
0.6,-4011.0818015931945,0
0.6,-4010.932263013985,0
0.6,-4011.079316011201,0
0.6,-4011.0493217065464,0
0.6,-4011.0077714039116,0
0.6,-4010.9920758969515,0
0.6,-4010.8642589997,0
0.6,-4011.0438032217135,0
0.6,-4011.026550486915,0
0.6,-4011.0500415193264,0
0.6,-4010.9661291406774,0
0.6,-4010.988524279682,0
0.6,-4011.0837921841967,0
0.6,-4011.020116805681,0
0.6,-4011.016505480792,0
0.6,-4011.0003870366622,0
0.6,-4010.9770418477992,0
0.6,-4010.994602978784,0
0.6,-4011.0534333663963,0
0.6,-4011.057725303186,0
0.6,-4010.949532940781,0
0.6,-4011.028913461329,0
0.6,-4010.960385647582,0
0.7,-4011.105672271865,0
0.7,-4011.047634951528,0
0.7,-4011.202537260126,0
0.7,-4011.1177463741833,0
0.7,-4011.153052596521,0
0.7,-4011.239222571474,0
0.7,-4011.142004456725,0
0.7,-4011.2325881364627,0
0.7,-4011.267405854089,0
0.7,-4011.1782799957227,0
0.7,-4011.144789868444,0
0.7,-4011.230504020972,0
0.7,-4011.1333665053585,0
0.7,-4011.0970097003906,0
0.7,-4011.205343031768,0
0.7,-4011.147809098792,0
0.7,-4010.9907584605526,0
0.7,-4011.193901996888,0
0.7,-4011.1847574798044,0
0.7,-4011.1544402291593,0
0.7,-4010.9355611924498,0
0.7,-4011.2038510825155,0
0.7,-4011.257379068465,0
0.7,-4011.1507603075434,0
0.7,-4011.271712736035,0
0.7,-4011.231291092142,0
0.7,-4011.2024702439444,0
0.7,-4011.2408033779107,0
0.7,-4011.256934975097,0
0.7,-4011.214513491114,0
0.7,-4011.176769953035,0
0.7,-4011.224889766554,0
0.7,-4011.1093168355,0
0.7,-4011.161319239903,0
0.7,-4011.2001276009314,0
0.7,-4011.192528293758,0
0.7,-4011.149055027541,0
0.7,-4011.14513782176,0
0.7,-4011.2030005981223,0
0.7,-4011.2040611702896,0
0.7,-4011.244600918817,0
0.7,-4011.225202479951,0
0.7,-4011.2295128112955,0
0.7,-4011.158373481365,0
0.7,-4010.9967248012717,0
0.7,-4011.1884941610847,0
0.7,-4011.229453000592,0
0.7,-4011.1646367320654,0
0.7,-4011.0458373354436,0
0.7,-4011.22294478869,0
0.8,-4010.8393122179987,0
0.8,-4010.814340680651,0
0.8,-4010.8215466407873,0
0.8,-4010.886241981435,0
0.8,-4010.837319304811,0
0.8,-4010.828905839721,0
0.8,-4010.793311917117,0
0.8,-4010.808323393082,0
0.8,-4010.8079926292903,0
0.8,-4010.793859388311,0
0.8,-4010.7840441126336,0
0.8,-4010.8050807501027,0
0.8,-4010.7911150247223,0
0.8,-4010.8100980520308,0
0.8,-4010.807843106161,0
0.8,-4010.876549661525,0
0.8,-4010.8369265264464,0
0.8,-4010.8422614636784,0
0.8,-4010.806813733645,0
0.8,-4010.827164864254,0
0.8,-4010.8124822937925,0
0.8,-4010.8222174326575,0
0.8,-4010.7912035818144,0
0.8,-4010.827456593813,0
0.8,-4010.8073882002427,0
0.8,-4010.820553017236,0
0.8,-4010.8055736870547,0
0.8,-4010.80767118205,0
0.8,-4010.823466822737,0
0.8,-4010.814898749479,0
0.8,-4010.8068818772585,0
0.8,-4010.7895597433258,0
0.8,-4010.8212271447965,0
0.8,-4010.8336583892174,0
0.8,-4010.7986657472916,0
0.8,-4010.7982994512004,0
0.8,-4010.80645350284,0
0.8,-4010.8390607440424,0
0.8,-4010.816991412529,0
0.8,-4010.792268473428,0
0.8,-4010.834428329103,0
0.8,-4010.858233530613,0
0.8,-4010.841534183879,0
0.8,-4010.801660601497,0
0.8,-4010.8536895228763,0
0.8,-4010.8182495251913,0
0.8,-4010.7925247409194,0
0.8,-4010.8133817351186,0
0.8,-4010.8954848447765,0
0.8,-4010.8429791575873,0
0.9,-4011.0710925752437,0
0.9,-4011.081999891749,0
0.9,-4011.0673905078093,0
0.9,-4011.062308917422,0
0.9,-4011.090209049443,0
0.9,-4011.0815464389098,0
0.9,-4011.077916613745,0
0.9,-4011.1173729966995,0
0.9,-4011.115925560559,0
0.9,-4011.068730975216,0
0.9,-4011.1198975966468,0
0.9,-4011.1468873325944,0
0.9,-4010.960641502124,0
0.9,-4011.0782193820355,0
0.9,-4011.0964849401935,0
0.9,-4011.079550110748,0
0.9,-4010.949125855125,0
0.9,-4011.1287076757426,0
0.9,-4011.1549716133754,0
0.9,-4011.097333336261,0
0.9,-4011.152943320147,0
0.9,-4011.1261643471,0
0.9,-4011.053780307488,0
0.9,-4010.994924723681,0
0.9,-4011.089028781232,0
0.9,-4011.111223976908,0
0.9,-4011.0762294756823,0
0.9,-4010.955452423119,0
0.9,-4011.1152560706882,0
0.9,-4011.0753385975136,0
0.9,-4011.143342218111,0
0.9,-4011.1471646857776,0
0.9,-4011.124758052592,0
0.9,-4011.0255944009077,0
0.9,-4011.1560424796035,0
0.9,-4011.079763853528,0
0.9,-4011.15996336443,0
0.9,-4011.0647476733157,0
0.9,-4011.1008122585863,0
0.9,-4011.074411733129,0
0.9,-4011.161563136663,0
0.9,-4010.9832799960245,0
0.9,-4011.140047805936,0
0.9,-4011.1454014025767,0
0.9,-4011.0874833813764,0
0.9,-4011.1107806260966,0
0.9,-4011.070321878735,0
0.9,-4010.9926497426036,0
0.9,-4011.1335493303955,0
0.9,-4011.0080745985106,0
1.0,-4010.964384002015,0
1.0,-4010.816988514912,0
