quartile,mean_profit,lambda_may
0.6,-4010.9367000952093,0
0.6,-4010.9367000952093,0
0.6,-4010.9334374764812,0
0.6,-4010.93819736488,0
0.7,-4010.9999839258703,0
0.7,-4010.9521510687637,0
0.7,-4010.947236975881,0
0.7,-4010.9817868164046,0
0.7,-4010.967342338945,0
0.7,-4010.942182724575,0
0.7,-4010.9309333631063,0
0.7,-4010.9510522326414,0
0.7,-4010.963678662809,0
0.7,-4010.963632696635,0
0.7,-4011.0307093662805,0
0.7,-4011.0898226924855,0
0.7,-4010.9626000526473,0
0.7,-4010.922353831869,0
0.7,-4010.9416840784356,0
0.7,-4010.9472536540925,0
0.7,-4010.9680423630266,0
0.7,-4010.9825282509164,0
0.7,-4010.979244744266,0
0.7,-4010.9627157387636,0
0.7,-4010.9725404952533,0
0.7,-4011.0062280593984,0
0.7,-4010.9212625885802,0
0.7,-4011.012048285381,0
0.7,-4010.9644685527423,0
0.7,-4010.915611026041,0
0.7,-4010.927312701349,0
0.7,-4010.934681073874,0
0.7,-4010.951436820386,0
0.7,-4010.996726962924,0
0.7,-4010.919781390645,0
0.7,-4011.0227669435158,0
0.7,-4010.930101787072,0
0.7,-4010.949093732778,0
0.7,-4010.9558801029675,0
0.7,-4011.0827087393745,0
0.7,-4011.0320611887146,0
0.7,-4010.9213228703766,0
0.7,-4010.917853481474,0
0.7,-4010.9803718664366,0
0.7,-4010.88729922667,0
0.7,-4010.996841789066,0
0.7,-4010.944297822898,0
0.7,-4010.970693846419,0
0.7,-4010.9391189511775,0
0.7,-4011.061709140787,0
0.7,-4010.9612370400005,0
0.7,-4011.0375643691,0
0.7,-4011.058026578516,0
0.7,-4010.940743665345,0
0.8,-4011.110122320472,0
0.8,-4011.100757603032,0
0.8,-4011.012707946851,0
0.8,-4011.079425055163,0
0.8,-4011.0791308160337,0
0.8,-4011.4791908923658,0
0.8,-4011.088460364242,0
0.8,-4011.018051863832,0
0.8,-4010.931472403899,0
0.8,-4011.2980674867595,0
0.8,-4010.9921720836624,0
0.8,-4011.158575758016,0
0.8,-4010.958123465974,0
0.8,-4010.9755030130927,0
0.8,-4011.1034412693257,0
0.8,-4011.243399352938,0
0.8,-4011.038005635962,0
0.8,-4010.980384573943,0
0.8,-4010.99335232657,0
0.8,-4011.006427467505,0
0.8,-4010.9911617009543,0
0.8,-4011.278960773765,0
0.8,-4011.0446998007583,0
0.8,-4011.0867193870927,0
0.8,-4011.0949542652274,0
0.8,-4010.9833055092486,0
0.8,-4011.0863986450654,0
0.8,-4011.189349336488,0
0.8,-4011.243874310555,0
0.8,-4011.071731488473,0
0.8,-4011.05159744969,0
0.8,-4011.079745497692,0
0.8,-4011.205570041288,0
0.8,-4011.173578998556,0
0.8,-4011.2556765230975,0
0.8,-4010.9692261650775,0
0.8,-4011.118306896572,0
0.8,-4011.0892600703887,0
0.8,-4011.0472059962563,0
0.8,-4011.0118094010154,0
0.8,-4010.965704469087,0
0.8,-4011.106100625601,0
0.8,-4010.9689417096365,0
0.8,-4011.224526301229,0
0.8,-4011.3345338413633,0
0.8,-4010.967579553149,0
0.8,-4011.2694814912625,0
0.8,-4011.094796399346,0
0.8,-4011.1112942975847,0
0.8,-4011.049404234321,0
0.9,-4011.06305568786,0
0.9,-4011.2924925589655,0
0.9,-4010.9935839138457,0
0.9,-4010.967983309183,0
0.9,-4011.019829335122,0
0.9,-4011.0601083328393,0
0.9,-4010.9679721063185,0
0.9,-4010.9980911000343,0
0.9,-4011.1656081182227,0
0.9,-4011.17506507442,0
0.9,-4011.0703579410174,0
0.9,-4010.9698915147383,0
0.9,-4011.0704403056734,0
0.9,-4011.01049267651,0
0.9,-4011.0491962035007,0
0.9,-4011.022346672705,0
0.9,-4011.0082593420584,0
0.9,-4011.1371675182095,0
0.9,-4011.010217124991,0
0.9,-4011.0915482469254,0
0.9,-4011.0128067955998,0
0.9,-4011.053910248614,0
0.9,-4010.989065060141,0
0.9,-4011.0561924270473,0
0.9,-4011.0063533448556,0
0.9,-4011.0160177173107,0
0.9,-4011.0518792321345,0
0.9,-4011.0137552462843,0
0.9,-4010.9906818653326,0
0.9,-4011.2722851050835,0
0.9,-4010.9974958745624,0
0.9,-4011.085755051957,0
0.9,-4010.9998771961377,0
0.9,-4011.2148159635462,0
0.9,-4011.0875030693505,0
0.9,-4010.9507596302274,0
0.9,-4011.008320311389,0
0.9,-4010.997243839963,0
0.9,-4010.9583572935553,0
0.9,-4011.023507456089,0
0.9,-4011.0527126689644,0
0.9,-4010.9909634638757,0
0.9,-4010.983281971,0
0.9,-4011.0376995542874,0
0.9,-4010.976879218692,0
0.9,-4011.297723162934,0
0.9,-4011.080675781076,0
0.9,-4011.0218046136342,0
0.9,-4011.335517610328,0
0.9,-4011.0328416656466,0
1.0,-4011.093328226596,0
1.0,-4011.4050456493414,0
1.0,-4011.4966902180836,0
1.0,-4011.572589918455,0
1.0,-4011.7954691977016,0
1.0,-4011.052967184195,0
1.0,-4011.9174712686163,0
1.0,-4011.4602436713603,0
1.0,-4012.261602053227,0
1.0,-4011.0588851166044,0
1.0,-4011.514415101884,0
1.0,-4011.162869659633,0
1.0,-4011.403443079086,0
1.0,-4011.298530725473,0
1.0,-4011.6060504773354,0
1.0,-4011.5536228978694,0
1.0,-4011.6549540083706,0
1.0,-4012.093194508482,0
1.0,-4011.069526443791,0
1.0,-4011.160764340235,0
1.0,-4011.774948828027,0
1.0,-4011.2417195543208,0
1.0,-4011.0639555355538,0
1.0,-4012.307343050966,0
1.0,-4011.811142240023,0
1.0,-4011.6091747039986,0
1.0,-4011.309051781562,0
1.0,-4011.746600414916,0
1.0,-4011.599428356383,0
1.0,-4011.5962270209175,0
1.0,-4012.2630395295023,0
1.0,-4011.531103919808,0
1.0,-4012.5360551806093,0
1.0,-4012.00775194357,0
1.0,-4012.033487409711,0
1.0,-4011.9362716173,0
1.0,-4011.534843342629,0
1.0,-4011.9411789703813,0
1.0,-4012.301308296551,0
1.0,-4011.928829248938,0
1.0,-4011.135230244226,0
1.0,-4011.517483711621,0
1.0,-4012.0671039867348,0
1.0,-4011.217704251557,0
1.0,-4012.2503086508505,0
1.0,-4011.5101803411726,0
1.0,-4011.028246436348,0
1.0,-4011.8783244398305,0
1.0,-4011.5390584867932,0
1.0,-4012.279226256688,0
0.1,-4007.636091728722,1
0.1,-4004.305273703618,1
0.1,-4000.3645820585657,1
0.1,-4013.3836513817932,1
0.1,-4002.6734889976506,1
0.1,-4005.8409912999127,1
0.1,-4003.109733107165,1
0.1,-4000.7234461503826,1
0.1,-4002.000359938201,1
0.1,-3999.924147149214,1
0.1,-4003.574720292121,1
0.1,-3999.52176143374,1
0.1,-4010.797824411782,1
0.1,-4004.960368842835,1
0.1,-4002.1076674944243,1
0.1,-4004.215748877632,1
0.1,-4008.913331540085,1
0.1,-4006.9775256084417,1
0.1,-4008.134785860816,1
0.1,-4002.5970367391133,1
0.1,-4005.213868717744,1
0.1,-4006.415811372294,1
0.1,-3996.255387359868,1
0.1,-3999.220468341754,1
0.1,-4006.19960575168,1
0.1,-3998.0984581424614,1
0.1,-4002.11557107811,1
0.1,-4003.4539308800627,1
0.1,-4011.1009960533465,1
0.1,-4010.340231420256,1
0.1,-4006.238122465404,1
0.1,-4003.888775664429,1
0.1,-4007.6115527613442,1
0.1,-4011.614810935961,1
0.1,-4011.469090129452,1
0.1,-4008.366143974759,1
0.1,-4005.548243421844,1
0.1,-4005.0719645337613,1
0.1,-4008.50509733393,1
0.1,-4005.192310019517,1
0.1,-4001.1526110327404,1
0.1,-4004.026075835135,1
0.1,-4009.804460338604,1
0.1,-4003.7505469563484,1
0.1,-4005.8603174897075,1
0.1,-4011.393639209904,1
0.1,-3997.3610801181185,1
0.1,-4008.9354113104814,1
0.1,-4007.8413276201554,1
0.1,-4005.5728206580925,1
0.2,-4007.154810588452,1
0.2,-4010.207336446642,1
0.2,-4004.403088661201,1
0.2,-4010.9223675486282,1
0.2,-4001.5371569822546,1
0.2,-4004.416826214297,1
0.2,-4005.9659489377955,1
0.2,-4002.3036790577526,1
0.2,-4007.482882960482,1
0.2,-3998.824109947301,1
0.2,-4012.080231053454,1
0.2,-4003.2352664479554,1
0.2,-4008.171154799451,1
0.2,-3999.6059676180676,1
0.2,-4005.914171229473,1
0.2,-4001.819822445617,1
0.2,-4006.4716305981638,1
0.2,-4003.614994405874,1
0.2,-3998.776046492299,1
0.2,-4004.4245270918686,1
0.2,-3999.6933171871447,1
0.2,-4010.263504222289,1
0.2,-4011.7720325844275,1
0.2,-4003.7894134702397,1
0.2,-4006.6157680715633,1
0.2,-4005.248209419409,1
0.2,-4010.142434701504,1
0.2,-4009.2462730909037,1
0.2,-4008.5632281506223,1
0.2,-4007.8576298915787,1
0.2,-4007.239147607542,1
0.2,-4002.128505364891,1
0.2,-4006.786086289859,1
0.2,-4008.7385295800013,1
0.2,-4004.8555913061964,1
0.2,-4002.6228101457086,1
0.2,-4003.198164873152,1
0.2,-4007.987827535783,1
0.2,-4010.3986128570054,1
0.2,-4001.480959187324,1
0.2,-4010.4158060398145,1
0.2,-4004.813872676807,1
0.2,-4004.0295470058377,1
0.2,-4001.8483187269076,1
0.2,-4005.365675781321,1
0.2,-4003.6622668425794,1
0.2,-4014.206506418923,1
0.2,-4010.726101638019,1
0.2,-4007.739824222623,1
0.2,-4006.794021635964,1
0.3,-4008.9470304441284,1
0.3,-4001.2027468310002,1
0.3,-4004.8911755189665,1
0.3,-3999.6422526490805,1
0.3,-4005.959219586248,1
0.3,-4008.8542789963813,1
0.3,-4009.7136781648273,1
0.3,-4001.0738162082844,1
0.3,-4003.2964033442263,1
0.3,-4001.3003484627725,1
0.3,-4009.172325354037,1
0.3,-4003.220853798476,1
0.3,-4006.6199278992535,1
0.3,-4009.472195160539,1
0.3,-4008.548776633305,1
0.3,-4006.283525240394,1
0.3,-4003.557663935138,1
0.3,-4007.989411008644,1
0.3,-4001.6483077587754,1
0.3,-4000.8438788226913,1
0.3,-4003.969824354133,1
0.3,-4010.010776003089,1
0.3,-4007.7621978769585,1
0.3,-4008.2282235454745,1
0.3,-4009.1174643030795,1
0.3,-3999.643460070495,1
0.3,-4001.219776478068,1
0.3,-4007.1079078304256,1
0.3,-4002.573827486725,1
0.3,-4014.8117515517765,1
0.3,-4000.237135221002,1
0.3,-4000.41437177146,1
0.3,-4006.7960824151537,1
0.3,-3998.2942922687625,1
0.3,-3999.7480485290016,1
0.3,-4009.8666466511145,1
0.3,-4010.9284626521926,1
0.3,-4004.5656479481713,1
0.3,-4004.223337495348,1
0.3,-4008.236210911108,1
0.3,-4004.365957647135,1
0.3,-4000.73842347475,1
0.3,-4004.219442334622,1
0.3,-4004.7935027564613,1
0.3,-4008.394841329052,1
0.3,-4005.770385277821,1
0.3,-4009.9139214828288,1
0.3,-4004.8497461604234,1
0.3,-3999.855459237236,1
0.3,-4001.3942633773763,1
0.4,-4003.584216787558,1
0.4,-4005.1704950991925,1
0.4,-4007.390748847955,1
0.4,-3998.4141412951844,1
0.4,-4010.6379246986044,1
0.4,-4002.781549850762,1
0.4,-4007.9836517797976,1
0.4,-4006.308034889135,1
0.4,-4006.3885050699114,1
0.4,-4008.960685431217,1
0.4,-4004.8388213065177,1
0.4,-4001.876170268222,1
0.4,-3999.314892051752,1
0.4,-4003.268740407122,1
0.4,-4006.3476631078397,1
0.4,-4000.6943449876603,1
0.4,-4003.7984668858935,1
0.4,-4008.522587277069,1
0.4,-4010.2583467471645,1
0.4,-4005.282917272799,1
0.4,-4003.7822340084786,1
0.4,-4001.9239896243903,1
0.4,-4003.1802034804496,1
0.4,-4000.7386072096137,1
0.4,-4010.237404863189,1
0.4,-4006.3223203476077,1
0.4,-4005.6447056791853,1
0.4,-4009.8226904655526,1
0.4,-4008.396085317326,1
0.4,-4006.4375103281686,1
0.4,-4004.136634943072,1
0.4,-4009.7834136240144,1
0.4,-4004.695044585455,1
0.4,-4007.155382887208,1
0.4,-4002.8954159050236,1
0.4,-4003.678123118499,1
0.4,-4003.9229670395143,1
0.4,-4012.2836001406677,1
0.4,-4013.3212457260447,1
0.4,-3999.220153258127,1
0.4,-4008.067374466218,1
0.4,-4002.605371197677,1
0.4,-4005.45353136956,1
0.4,-4002.963248820329,1
0.4,-4007.753454385397,1
0.4,-4004.6133783739438,1
0.4,-4010.120985046792,1
0.4,-4008.569981516835,1
0.4,-4002.8150031906193,1
0.4,-4011.328131891226,1
0.5,-4008.130083844087,1
0.5,-4003.169601346082,1
0.5,-4006.49668786854,1
0.5,-4007.458571675726,1
0.5,-4007.3996555314625,1
0.5,-4005.933880913564,1
0.5,-4008.488692506708,1
0.5,-4008.0066020972326,1
0.5,-4011.1247089058265,1
0.5,-4006.170505846218,1
0.5,-4006.441213239507,1
0.5,-4008.6248695267427,1
0.5,-4008.6874073135496,1
0.5,-4012.292060961696,1
0.5,-4012.801489960338,1
0.5,-4005.7822284867016,1
0.5,-4008.6273723955287,1
0.5,-4002.8272067081257,1
0.5,-4008.246531467726,1
0.5,-4008.0300214855192,1
0.5,-3996.613719592595,1
0.5,-4010.556294848289,1
0.5,-4010.6410204123786,1
0.5,-4010.996480869996,1
0.5,-4004.2674397863498,1
0.5,-4004.775765079743,1
0.5,-4007.8410053396606,1
0.5,-4007.1725932148906,1
0.5,-4012.0360861326353,1
0.5,-4002.873751862975,1
0.5,-4010.0848884422367,1
0.5,-3999.0154708589657,1
0.5,-4003.806067074877,1
0.5,-4004.4582608066903,1
0.5,-4001.429325023135,1
0.5,-4008.895703405633,1
0.5,-4011.2527436767737,1
0.5,-4006.895238034363,1
0.5,-3997.5850709827055,1
0.5,-4005.4888870468285,1
0.5,-3998.335661811288,1
0.5,-4011.263752489668,1
0.5,-4002.586548127187,1
0.5,-4008.2573184091484,1
0.5,-4014.9568597658777,1
0.5,-3997.298020834894,1
0.5,-4007.9366550047735,1
0.5,-4009.3365859822643,1
0.5,-4003.8086549554637,1
0.5,-4005.7466711771535,1
0.6,-4001.3946968541213,1
0.6,-4002.0561716912075,1
0.6,-4002.6073524106973,1
0.6,-3999.3466807508416,1
0.6,-4007.1724651146333,1
0.6,-4004.4573958974247,1
0.6,-4014.133791477841,1
0.6,-4009.956704076742,1
0.6,-4004.918272452449,1
0.6,-4007.2325710459995,1
0.6,-4006.96296410978,1
0.6,-4009.596246097215,1
0.6,-4008.0095186445997,1
0.6,-3997.928363086194,1
0.6,-4006.9513217825597,1
0.6,-4005.359147320895,1
0.6,-4000.5163095474886,1
0.6,-4005.4518658189418,1
0.6,-4005.9454168115785,1
0.6,-4010.0933694748037,1
0.6,-4003.3204262270306,1
0.6,-3995.2345032859944,1
0.6,-4005.0503310642325,1
0.6,-4005.233529461993,1
0.6,-4007.6030213381046,1
0.6,-4001.6125591688747,1
0.6,-4004.849649788616,1
0.6,-4007.152339525063,1
0.6,-4002.8807305866203,1
0.6,-4003.495369468826,1
0.6,-4006.603269564054,1
0.6,-4005.3210793852345,1
0.6,-4003.3850584058164,1
0.6,-4002.079920628448,1
0.6,-4003.2654677448177,1
0.6,-4008.253216788074,1
0.6,-4008.1076218860376,1
0.6,-4005.231666577213,1
0.6,-4005.955188379363,1
0.6,-4004.954670836404,1
0.6,-4006.2974884712103,1
0.6,-3999.246973491646,1
0.6,-4006.030414809238,1
0.6,-4007.8389960628047,1
0.6,-4003.9670969291415,1
0.6,-4009.674913210656,1
0.6,-3999.6847681757627,1
0.6,-4001.540566034618,1
0.6,-4001.088495377395,1
0.6,-4004.765430262201,1
0.7,-4004.0244414350705,1
0.7,-4008.430868107365,1
0.7,-4008.2522937255408,1
0.7,-4006.4888613268618,1
0.7,-4006.045155574196,1
0.7,-4006.987353369541,1
0.7,-4001.2866812547636,1
0.7,-4010.66689437116,1
0.7,-4004.4995251892074,1
0.7,-4006.2152123333276,1
0.7,-4003.725232314355,1
0.7,-4012.859966078661,1
0.7,-4011.0080911375767,1
0.7,-4012.3038602426977,1
0.7,-4004.5517519565533,1
0.7,-4002.7717413042237,1
0.7,-4005.7689272326193,1
0.7,-4001.9818471568533,1
0.7,-4003.9510929854237,1
0.7,-4000.231648785819,1
0.7,-4002.143138428765,1
0.7,-4001.8465811910723,1
0.7,-4002.3895617882713,1
0.7,-4007.0558243593814,1
0.7,-4009.029958623009,1
0.7,-4005.482039349472,1
0.7,-4010.1738010463014,1
0.7,-4002.3424447915113,1
0.7,-3998.5206328922545,1
0.7,-4005.2600283466,1
0.7,-4010.5810474065183,1
0.7,-4006.8495582354954,1
0.7,-4011.4402531511846,1
0.7,-4006.901512549664,1
0.7,-4006.7354700057363,1
0.7,-4003.153167147241,1
0.7,-4005.946668490851,1
0.7,-4004.1615869267507,1
0.7,-4007.3371016173587,1
0.7,-4005.674161718022,1
0.7,-4010.8077533990795,1
0.7,-4009.4281876037358,1
0.7,-4006.972974950841,1
0.7,-4002.756951271254,1
0.7,-4005.8510152051945,1
0.7,-4004.491521902959,1
0.7,-4007.3516021040296,1
0.7,-4004.4275129117127,1
0.7,-4002.602071681586,1
0.7,-4002.6137673741987,1
0.8,-4005.6988368519083,1
0.8,-4010.3306820937087,1
0.8,-4010.2390479735554,1
0.8,-4003.58245094487,1
0.8,-4007.698701374591,1
0.8,-3999.9956924698295,1
0.8,-4009.8863032136733,1
0.8,-4010.4257641400086,1
0.8,-4007.9844973859454,1
0.8,-4007.4861562503065,1
0.8,-4012.2287992759725,1
0.8,-4007.7202413567165,1
0.8,-4004.560538145632,1
0.8,-4008.1347585661474,1
0.8,-4008.0816185412996,1
0.8,-4006.508699467721,1
0.8,-4006.7127973308507,1
0.8,-4012.821086088899,1
0.8,-4011.791240237802,1
0.8,-4003.627392033553,1
0.8,-4007.069009971968,1
0.8,-3999.39759667003,1
0.8,-4013.8098450445805,1
0.8,-4009.134722684618,1
0.8,-3997.1967736832094,1
0.8,-4001.15328844807,1
0.8,-4009.2627249111288,1
0.8,-4010.0579830663382,1
0.8,-4000.0375723036123,1
0.8,-4003.493626217166,1
0.8,-4008.857577013585,1
0.8,-4006.518132219711,1
0.8,-4002.1282547762653,1
0.8,-4012.309289822799,1
0.8,-4006.4551208386,1
0.8,-4009.271400371023,1
0.8,-4009.7392092604678,1
0.8,-4005.8594573053706,1
0.8,-4007.4695818132172,1
0.8,-4008.789676582189,1
0.8,-3995.6244424536067,1
0.8,-4003.532524700001,1
0.8,-4009.117317671953,1
0.8,-4001.618404208532,1
0.8,-4004.220863467474,1
0.8,-4005.1846886760463,1
0.8,-3995.487629443679,1
0.8,-4004.321932325567,1
0.8,-4010.532540561248,1
